customer_id,gender,item_purchased,category,purchase_amount_(usd),location,season,subscription_status,discount_applied,promo_code_used,previous_purchases,CLV,Spending Level,loyal_customer,age_group,lifetime_value,rating_category,purchase_frequency_score
1094,Male,Sneakers,Footwear,48,Delaware,Winter,0,1,1,46,2208,Medium,Yes,Senior,2208,Good,
1095,Male,Jewelry,Accessories,40,Connecticut,Winter,0,1,1,25,1000,Low,No,Young Adult,1000,Good,
1096,Male,Coat,Outerwear,34,Tennessee,Summer,0,1,1,30,1020,Low,Yes,Young Adult,1020,Average,
1097,Male,Coat,Outerwear,46,New Hampshire,Fall,0,1,1,48,2208,Medium,Yes,Senior,2208,Average,1.0
1098,Male,Sunglasses,Accessories,27,Vermont,Summer,0,1,1,47,1269,Low,Yes,Senior,1269,Average,4.0
1099,Male,Handbag,Accessories,98,Idaho,Spring,0,1,1,27,2646,High,Yes,Senior,2646,Good,4.0
1100,Male,Sweater,Clothing,73,North Carolina,Fall,0,1,1,45,3285,Medium,Yes,Young Adult,3285,Average,3.0
1101,Male,Pants,Clothing,28,Nevada,Spring,0,1,1,2,56,Low,No,Senior,56,Good,4.0
1102,Male,Gloves,Accessories,76,Delaware,Fall,0,1,1,39,2964,High,Yes,Adult,2964,Average,3.0
1103,Male,Sweater,Clothing,83,Texas,Fall,0,1,1,24,1992,High,No,Senior,1992,Average,3.0
1104,Male,Hoodie,Clothing,23,Tennessee,Spring,0,1,1,8,184,Low,No,Adult,184,Good,
1105,Male,Hat,Accessories,28,Delaware,Fall,0,1,1,8,224,Low,No,Adult,224,Average,
1106,Male,T-shirt,Clothing,83,Massachusetts,Spring,0,1,1,6,498,High,No,Adult,498,Average,
1107,Male,Skirt,Clothing,96,Minnesota,Winter,0,1,1,12,1152,High,No,Senior,1152,Good,3.0
1108,Male,Sneakers,Footwear,62,Texas,Fall,0,1,1,26,1612,Medium,Yes,Elder,1612,Average,4.0
1109,Male,Shorts,Clothing,25,Nebraska,Fall,0,1,1,50,1250,Low,Yes,Adult,1250,Average,3.0
1110,Male,Hoodie,Clothing,97,Oklahoma,Winter,0,1,1,2,194,High,No,Elder,194,Good,4.0
1111,Male,Hoodie,Clothing,61,Texas,Fall,0,1,1,31,1891,Medium,Yes,Adult,1891,Average,
1112,Male,Shoes,Footwear,66,New York,Summer,0,1,1,4,264,Medium,No,Young Adult,264,Good,
1113,Male,Hoodie,Clothing,67,Washington,Spring,0,1,1,32,2144,Medium,Yes,Elder,2144,Good,
1114,Male,Sunglasses,Accessories,80,Maryland,Summer,0,1,1,11,880,High,No,Adult,880,Good,
1115,Male,Skirt,Clothing,25,New Hampshire,Fall,0,1,1,47,1175,Low,Yes,Senior,1175,Average,
1116,Male,Hat,Accessories,58,New York,Fall,0,1,1,37,2146,Medium,Yes,Adult,2146,Good,4.0
1117,Male,Backpack,Accessories,96,Hawaii,Winter,0,1,1,39,3744,High,Yes,Elder,3744,Good,3.0
1118,Male,Sunglasses,Accessories,77,California,Spring,0,1,1,24,1848,High,No,Young Adult,1848,Good,2.0
1119,Male,Belt,Accessories,65,Indiana,Summer,0,1,1,11,715,Medium,No,Senior,715,Good,
1120,Male,Jewelry,Accessories,36,Louisiana,Spring,0,1,1,36,1296,Low,Yes,Adult,1296,Average,4.0
1121,Male,Sneakers,Footwear,84,Pennsylvania,Winter,0,1,1,40,3360,High,Yes,Young Adult,3360,Good,2.0
1122,Male,T-shirt,Clothing,58,Florida,Fall,0,1,1,25,1450,Medium,No,Elder,1450,Average,
1123,Male,Handbag,Accessories,62,North Carolina,Spring,0,1,1,12,744,Medium,No,Elder,744,Good,1.0
1124,Male,Hat,Accessories,67,Massachusetts,Fall,0,1,1,38,2546,Medium,Yes,Mid-Age,2546,Poor,2.0
1125,Male,Sweater,Clothing,20,Iowa,Spring,0,1,1,40,800,Low,Yes,Mid-Age,800,Good,
1126,Male,Sandals,Footwear,90,North Dakota,Summer,0,1,1,10,900,High,No,Adult,900,Average,4.0
1127,Male,Scarf,Accessories,58,Iowa,Winter,0,1,1,47,2726,Medium,Yes,Young Adult,2726,Average,3.0
1128,Male,Shirt,Clothing,53,Delaware,Spring,0,1,1,22,1166,Medium,No,Senior,1166,Good,2.0
1129,Male,Gloves,Accessories,30,New York,Winter,0,1,1,35,1050,Low,Yes,Senior,1050,Good,2.0
1130,Male,Hoodie,Clothing,65,New Hampshire,Winter,0,1,1,46,2990,Medium,Yes,Mid-Age,2990,Good,3.0
1131,Male,Jewelry,Accessories,41,Kentucky,Summer,0,1,1,30,1230,Low,Yes,Elder,1230,Good,
1132,Male,Shirt,Clothing,73,Illinois,Spring,0,1,1,20,1460,Medium,No,Elder,1460,Good,2.0
1133,Male,Hoodie,Clothing,98,North Carolina,Spring,0,1,1,25,2450,High,No,Senior,2450,Good,3.0
1134,Male,Shoes,Footwear,36,Connecticut,Winter,0,1,1,29,1044,Low,Yes,Mid-Age,1044,Good,4.0
1135,Male,T-shirt,Clothing,81,Wisconsin,Summer,0,1,1,2,162,High,No,Elder,162,Good,
1136,Male,Skirt,Clothing,90,Massachusetts,Winter,0,1,1,32,2880,High,Yes,Elder,2880,Good,
1137,Male,Handbag,Accessories,83,Illinois,Summer,0,1,1,37,3071,High,Yes,Young Adult,3071,Good,2.0
1138,Male,Shirt,Clothing,91,New Mexico,Winter,0,1,1,16,1456,High,No,Senior,1456,Average,
1139,Male,Pants,Clothing,36,Iowa,Summer,0,1,1,32,1152,Low,Yes,Teen,1152,Good,3.0
1140,Male,Coat,Outerwear,53,Alabama,Spring,0,1,1,42,2226,Medium,Yes,Senior,2226,Good,
1141,Male,Jeans,Clothing,39,Maryland,Winter,0,1,1,6,234,Low,No,Adult,234,Average,
1142,Male,Gloves,Accessories,33,Ohio,Winter,0,1,1,23,759,Low,No,Mid-Age,759,Good,3.0
1143,Male,T-shirt,Clothing,76,Ohio,Spring,0,1,1,27,2052,High,Yes,Elder,2052,Average,
1144,Male,Boots,Footwear,23,Nevada,Winter,0,1,1,43,989,Low,Yes,Elder,989,Good,
1145,Male,Jeans,Clothing,54,South Carolina,Fall,0,1,1,25,1350,Medium,No,Mid-Age,1350,Good,3.0
1146,Male,Sneakers,Footwear,89,Nevada,Summer,0,1,1,30,2670,High,Yes,Adult,2670,Average,
1147,Male,Sneakers,Footwear,38,Wisconsin,Summer,0,1,1,7,266,Low,No,Senior,266,Good,
1148,Male,Hat,Accessories,36,Tennessee,Winter,0,1,1,17,612,Low,No,Senior,612,Good,1.0
1149,Male,Pants,Clothing,66,Florida,Spring,0,1,1,10,660,Medium,No,Adult,660,Average,3.0
1150,Male,Jewelry,Accessories,42,Georgia,Spring,0,1,1,40,1680,Low,Yes,Young Adult,1680,Average,1.0
1151,Male,Jewelry,Accessories,36,Kentucky,Winter,0,1,1,50,1800,Low,Yes,Adult,1800,Average,
1152,Male,Blouse,Clothing,86,Ohio,Spring,0,1,1,24,2064,High,No,Mid-Age,2064,Good,4.0
1153,Male,Handbag,Accessories,49,Connecticut,Fall,0,1,1,8,392,Medium,No,Elder,392,Good,
1154,Male,Shirt,Clothing,41,Idaho,Summer,0,1,1,6,246,Low,No,Adult,246,Good,
1155,Male,Dress,Clothing,82,Georgia,Spring,0,1,1,44,3608,High,Yes,Senior,3608,Average,
1156,Male,T-shirt,Clothing,53,Tennessee,Fall,0,1,1,47,2491,Medium,Yes,Elder,2491,Average,
1157,Male,Shoes,Footwear,21,Hawaii,Summer,0,1,1,6,126,Low,No,Young Adult,126,Good,
1158,Male,Belt,Accessories,66,Maryland,Fall,0,1,1,11,726,Medium,No,Mid-Age,726,Good,
1159,Male,Belt,Accessories,89,Nevada,Summer,0,1,1,41,3649,High,Yes,Elder,3649,Good,1.0
1160,Male,Handbag,Accessories,55,New Hampshire,Fall,0,1,1,46,2530,Medium,Yes,Elder,2530,Good,
1161,Male,Scarf,Accessories,42,North Dakota,Summer,0,1,1,9,378,Low,No,Mid-Age,378,Average,
1162,Male,Shorts,Clothing,52,Oklahoma,Fall,0,1,1,37,1924,Medium,Yes,Elder,1924,Average,2.0
1163,Male,Sandals,Footwear,92,North Carolina,Winter,0,1,1,13,1196,High,No,Senior,1196,Good,4.0
1164,Male,Pants,Clothing,56,Tennessee,Summer,0,1,1,24,1344,Medium,No,Adult,1344,Average,2.0
1165,Male,Dress,Clothing,96,Montana,Winter,0,1,1,47,4512,High,Yes,Elder,4512,Good,
1166,Male,T-shirt,Clothing,64,Wisconsin,Winter,0,1,1,21,1344,Medium,No,Senior,1344,Average,
1167,Male,Dress,Clothing,48,Connecticut,Winter,0,1,1,22,1056,Medium,No,Senior,1056,Good,3.0
1168,Male,Socks,Clothing,83,New Jersey,Summer,0,1,1,16,1328,High,No,Senior,1328,Good,
1169,Male,Scarf,Accessories,91,Mississippi,Summer,0,1,1,37,3367,High,Yes,Elder,3367,Good,3.0
1170,Male,Backpack,Accessories,94,Wyoming,Fall,0,1,1,3,282,High,No,Young Adult,282,Good,1.0
1171,Male,Skirt,Clothing,62,Illinois,Spring,0,1,1,33,2046,Medium,Yes,Senior,2046,Average,
1172,Male,Socks,Clothing,55,Louisiana,Spring,0,1,1,15,825,Medium,No,Mid-Age,825,Good,1.0
1173,Male,Coat,Outerwear,68,Oregon,Spring,0,1,1,42,2856,Medium,Yes,Senior,2856,Good,
1174,Male,Jewelry,Accessories,76,South Dakota,Winter,0,1,1,42,3192,High,Yes,Mid-Age,3192,Poor,
1175,Male,Backpack,Accessories,31,Michigan,Winter,0,1,1,19,589,Low,No,Mid-Age,589,Good,
1176,Male,Belt,Accessories,81,New Jersey,Spring,0,1,1,26,2106,High,Yes,Adult,2106,Good,
1177,Male,Dress,Clothing,83,Oregon,Winter,0,1,1,39,3237,High,Yes,Mid-Age,3237,Good,
1178,Male,Skirt,Clothing,21,Iowa,Spring,0,1,1,24,504,Low,No,Senior,504,Good,2.0
1179,Male,Dress,Clothing,22,South Carolina,Spring,0,1,1,23,506,Low,No,Mid-Age,506,Good,1.0
1180,Male,T-shirt,Clothing,33,Indiana,Summer,0,1,1,44,1452,Low,Yes,Young Adult,1452,Average,1.0
1181,Male,Skirt,Clothing,23,Oregon,Spring,0,1,1,34,782,Low,Yes,Young Adult,782,Good,2.0
1182,Male,Shorts,Clothing,96,New York,Summer,0,1,1,43,4128,High,Yes,Elder,4128,Average,
1183,Male,Jewelry,Accessories,21,New Mexico,Spring,0,1,1,45,945,Low,Yes,Mid-Age,945,Good,
1184,Male,Pants,Clothing,39,Louisiana,Spring,0,1,1,4,156,Low,No,Young Adult,156,Good,4.0
1185,Male,Belt,Accessories,73,South Carolina,Fall,0,1,1,19,1387,Medium,No,Elder,1387,Average,1.0
1186,Male,Jeans,Clothing,64,Maine,Spring,0,1,1,29,1856,Medium,Yes,Senior,1856,Good,2.0
1187,Male,Jeans,Clothing,68,Indiana,Summer,0,1,1,27,1836,Medium,Yes,Elder,1836,Good,1.0
1188,Male,Hat,Accessories,89,Iowa,Fall,0,1,1,37,3293,High,Yes,Senior,3293,Average,
1189,Male,Blouse,Clothing,29,Mississippi,Summer,0,1,1,11,319,Low,No,Elder,319,Average,4.0
1190,Male,Shirt,Clothing,97,Arkansas,Summer,0,1,1,28,2716,High,Yes,Elder,2716,Good,1.0
1191,Male,Shirt,Clothing,45,South Carolina,Winter,0,1,1,31,1395,Low,Yes,Elder,1395,Good,4.0
1192,Male,T-shirt,Clothing,70,Indiana,Winter,0,1,1,50,3500,Medium,Yes,Adult,3500,Good,
1193,Male,Coat,Outerwear,56,Florida,Summer,0,1,1,42,2352,Medium,Yes,Senior,2352,Good,
1194,Male,Jacket,Outerwear,55,Alaska,Fall,0,1,1,18,990,Medium,No,Mid-Age,990,Good,3.0
1195,Male,Hoodie,Clothing,46,New York,Winter,0,1,1,6,276,Medium,No,Senior,276,Average,3.0
1196,Male,Scarf,Accessories,95,Texas,Winter,0,1,1,33,3135,High,Yes,Young Adult,3135,Good,2.0
1197,Male,Belt,Accessories,88,North Dakota,Winter,0,1,1,13,1144,High,No,Adult,1144,Average,
1198,Male,Sneakers,Footwear,92,Vermont,Fall,0,1,1,26,2392,High,Yes,Senior,2392,Good,1.0
1199,Male,Socks,Clothing,49,New Jersey,Summer,0,1,1,17,833,Medium,No,Mid-Age,833,Good,1.0
1200,Male,Sandals,Footwear,89,Maryland,Fall,0,1,1,3,267,High,No,Senior,267,Good,4.0
1201,Male,Coat,Outerwear,22,Connecticut,Winter,0,1,1,7,154,Low,No,Adult,154,Good,4.0
1202,Male,Shoes,Footwear,61,Illinois,Summer,0,1,1,46,2806,Medium,Yes,Adult,2806,Average,3.0
1203,Male,Scarf,Accessories,29,Maryland,Spring,0,1,1,14,406,Low,No,Senior,406,Average,
1204,Male,Sneakers,Footwear,82,Minnesota,Winter,0,1,1,23,1886,High,No,Mid-Age,1886,Good,1.0
1205,Male,Belt,Accessories,94,Florida,Spring,0,1,1,20,1880,High,No,Elder,1880,Average,
1206,Male,Handbag,Accessories,99,California,Spring,0,1,1,38,3762,High,Yes,Senior,3762,Average,3.0
1207,Male,Handbag,Accessories,59,Mississippi,Fall,0,1,1,16,944,Medium,No,Young Adult,944,Average,
1208,Male,Boots,Footwear,90,Washington,Summer,0,1,1,48,4320,High,Yes,Elder,4320,Good,
1209,Male,Boots,Footwear,100,Wisconsin,Winter,0,1,1,8,800,High,No,Young Adult,800,Average,1.0
1210,Male,Pants,Clothing,62,Pennsylvania,Winter,0,1,1,16,992,Medium,No,Mid-Age,992,Good,2.0
1211,Male,Sunglasses,Accessories,78,Missouri,Fall,0,1,1,5,390,High,No,Adult,390,Good,
1212,Male,Hoodie,Clothing,94,Oklahoma,Spring,0,1,1,14,1316,High,No,Young Adult,1316,Good,
1213,Male,Shoes,Footwear,74,Pennsylvania,Summer,0,1,1,18,1332,High,No,Adult,1332,Poor,4.0
1214,Male,Handbag,Accessories,52,Kentucky,Spring,0,1,1,14,728,Medium,No,Elder,728,Good,
1215,Male,Jacket,Outerwear,81,Vermont,Fall,0,1,1,5,405,High,No,Adult,405,Good,
1216,Male,Blouse,Clothing,20,Oregon,Winter,0,1,1,15,300,Low,No,Elder,300,Average,
1217,Male,Pants,Clothing,32,Utah,Summer,0,1,1,3,96,Low,No,Elder,96,Good,
1218,Male,Boots,Footwear,63,Nebraska,Fall,0,1,1,12,756,Medium,No,Senior,756,Average,
1219,Male,Boots,Footwear,79,Pennsylvania,Spring,0,1,1,43,3397,High,Yes,Senior,3397,Average,
1220,Male,Sweater,Clothing,23,Vermont,Winter,0,1,1,35,805,Low,Yes,Young Adult,805,Poor,
1221,Male,Gloves,Accessories,64,Kentucky,Winter,0,1,1,36,2304,Medium,Yes,Elder,2304,Good,
1222,Male,Socks,Clothing,69,Iowa,Winter,0,1,1,3,207,Medium,No,Teen,207,Good,
1223,Male,Jeans,Clothing,69,Indiana,Fall,0,1,1,27,1863,Medium,Yes,Senior,1863,Average,1.0
1224,Male,Pants,Clothing,24,Kansas,Winter,0,1,1,21,504,Low,No,Elder,504,Good,4.0
1225,Male,Shorts,Clothing,50,Illinois,Summer,0,1,1,18,900,Medium,No,Elder,900,Good,4.0
1226,Male,Gloves,Accessories,97,North Carolina,Fall,0,1,1,16,1552,High,No,Adult,1552,Average,4.0
1227,Male,Sandals,Footwear,91,Ohio,Fall,0,1,1,18,1638,High,No,Senior,1638,Average,
1228,Male,Blouse,Clothing,37,Illinois,Spring,0,1,1,19,703,Low,No,Adult,703,Good,
1229,Male,Jacket,Outerwear,55,Indiana,Winter,0,1,1,1,55,Medium,No,Senior,55,Good,1.0
1230,Male,Jewelry,Accessories,52,Kansas,Winter,0,1,1,39,2028,Medium,Yes,Adult,2028,Good,1.0
1231,Male,Hat,Accessories,80,Illinois,Spring,0,1,1,49,3920,High,Yes,Young Adult,3920,Good,2.0
1232,Male,Socks,Clothing,79,Pennsylvania,Spring,0,1,1,43,3397,High,Yes,Elder,3397,Good,3.0
1233,Male,Handbag,Accessories,23,New York,Summer,0,1,1,31,713,Low,Yes,Senior,713,Good,
1234,Male,Pants,Clothing,73,Utah,Winter,0,1,1,40,2920,Medium,Yes,Senior,2920,Average,
1235,Male,Gloves,Accessories,99,New Jersey,Fall,0,1,1,2,198,High,No,Mid-Age,198,Good,
1236,Male,Sweater,Clothing,22,Idaho,Spring,0,1,1,46,1012,Low,Yes,Young Adult,1012,Average,
1237,Male,Hat,Accessories,68,New Mexico,Summer,0,1,1,35,2380,Medium,Yes,Mid-Age,2380,Good,
1238,Male,Dress,Clothing,92,Michigan,Spring,0,1,1,42,3864,High,Yes,Young Adult,3864,Good,
1239,Male,Pants,Clothing,77,Wyoming,Winter,0,1,1,3,231,High,No,Senior,231,Good,3.0
1240,Male,Coat,Outerwear,37,New Jersey,Spring,0,1,1,32,1184,Low,Yes,Elder,1184,Good,
1241,Male,Scarf,Accessories,79,New Jersey,Winter,0,1,1,48,3792,High,Yes,Mid-Age,3792,Average,1.0
1242,Male,Hoodie,Clothing,51,Hawaii,Winter,0,1,1,34,1734,Medium,Yes,Senior,1734,Average,4.0
1243,Male,Socks,Clothing,27,Nevada,Summer,0,1,1,15,405,Low,No,Senior,405,Good,
1244,Male,Blouse,Clothing,23,New Hampshire,Spring,0,1,1,22,506,Low,No,Young Adult,506,Average,1.0
1245,Male,Socks,Clothing,76,Indiana,Summer,0,1,1,2,152,High,No,Elder,152,Good,2.0
1246,Male,Dress,Clothing,31,New York,Fall,0,1,1,30,930,Low,Yes,Mid-Age,930,Average,4.0
1247,Male,Hoodie,Clothing,60,Louisiana,Winter,0,1,1,27,1620,Medium,Yes,Adult,1620,Average,2.0
1248,Male,T-shirt,Clothing,99,Virginia,Spring,0,1,1,18,1782,High,No,Elder,1782,Average,
1249,Male,Hat,Accessories,37,Wisconsin,Winter,0,1,1,8,296,Low,No,Elder,296,Average,1.0
1250,Male,Boots,Footwear,50,Oregon,Winter,0,1,1,48,2400,Medium,Yes,Elder,2400,Good,3.0
1251,Male,Jeans,Clothing,26,New Hampshire,Winter,0,1,1,24,624,Low,No,Senior,624,Good,2.0
1252,Male,Shorts,Clothing,86,Indiana,Spring,0,1,1,43,3698,High,Yes,Senior,3698,Good,2.0
1253,Male,Sandals,Footwear,41,Massachusetts,Fall,0,1,1,8,328,Low,No,Adult,328,Good,
1254,Male,Sandals,Footwear,23,Montana,Winter,0,1,1,49,1127,Low,Yes,Mid-Age,1127,Good,1.0
1255,Male,Sneakers,Footwear,56,California,Spring,0,1,1,2,112,Medium,No,Senior,112,Average,
1256,Male,Hat,Accessories,68,Indiana,Fall,0,1,1,38,2584,Medium,Yes,Adult,2584,Good,3.0
1257,Male,Coat,Outerwear,48,West Virginia,Winter,0,1,1,4,192,Medium,No,Mid-Age,192,Good,3.0
1258,Male,Dress,Clothing,67,Minnesota,Spring,0,1,1,31,2077,Medium,Yes,Elder,2077,Average,
1259,Male,Boots,Footwear,87,Ohio,Spring,0,1,1,34,2958,High,Yes,Senior,2958,Good,
1260,Male,Skirt,Clothing,64,Minnesota,Fall,0,1,1,45,2880,Medium,Yes,Elder,2880,Good,2.0
1261,Male,Shirt,Clothing,93,Virginia,Spring,0,1,1,30,2790,High,Yes,Elder,2790,Good,
1262,Male,Shirt,Clothing,29,Connecticut,Summer,0,1,1,2,58,Low,No,Young Adult,58,Average,3.0
1263,Male,Boots,Footwear,62,Tennessee,Winter,0,1,1,44,2728,Medium,Yes,Adult,2728,Good,2.0
1264,Male,Hoodie,Clothing,70,Delaware,Winter,0,1,1,1,70,Medium,No,Mid-Age,70,Good,
1265,Male,Sweater,Clothing,92,Vermont,Winter,0,1,1,1,92,High,No,Senior,92,Poor,
1266,Male,Shirt,Clothing,79,Louisiana,Spring,0,1,1,27,2133,High,Yes,Adult,2133,Average,4.0
1267,Male,Blouse,Clothing,31,North Dakota,Fall,0,1,1,14,434,Low,No,Young Adult,434,Good,
1268,Male,T-shirt,Clothing,83,Oregon,Spring,0,1,1,41,3403,High,Yes,Senior,3403,Average,4.0
1269,Male,Jacket,Outerwear,88,Idaho,Winter,0,1,1,25,2200,High,No,Young Adult,2200,Average,
1270,Male,Jewelry,Accessories,53,Vermont,Spring,0,1,1,47,2491,Medium,Yes,Mid-Age,2491,Average,
1271,Male,Hoodie,Clothing,98,West Virginia,Fall,0,1,1,20,1960,High,No,Elder,1960,Average,1.0
1272,Male,Jewelry,Accessories,57,Kentucky,Spring,0,1,1,42,2394,Medium,Yes,Elder,2394,Good,1.0
1273,Male,Sandals,Footwear,80,Wisconsin,Winter,0,1,1,16,1280,High,No,Adult,1280,Good,2.0
1274,Male,Jeans,Clothing,29,Mississippi,Spring,0,1,1,32,928,Low,Yes,Mid-Age,928,Good,
1275,Male,Hat,Accessories,73,Missouri,Spring,0,1,1,37,2701,Medium,Yes,Senior,2701,Average,
1276,Male,Sweater,Clothing,32,Arkansas,Fall,0,1,1,1,32,Low,No,Senior,32,Good,2.0
1277,Male,Boots,Footwear,68,Wyoming,Spring,0,1,1,37,2516,Medium,Yes,Senior,2516,Good,4.0
1278,Male,Blouse,Clothing,97,Rhode Island,Spring,0,1,1,5,485,High,No,Young Adult,485,Good,
1279,Male,Shorts,Clothing,98,Utah,Fall,0,1,1,31,3038,High,Yes,Adult,3038,Average,3.0
1280,Male,Hoodie,Clothing,56,Maryland,Fall,0,1,1,18,1008,Medium,No,Elder,1008,Good,1.0
1281,Male,Pants,Clothing,78,Georgia,Winter,0,1,1,39,3042,High,Yes,Adult,3042,Good,
1282,Male,Belt,Accessories,81,New Jersey,Spring,0,1,1,8,648,High,No,Adult,648,Good,
1283,Male,Shirt,Clothing,68,New Hampshire,Winter,0,1,1,20,1360,Medium,No,Young Adult,1360,Average,2.0
1284,Male,Shirt,Clothing,94,Oregon,Winter,0,1,1,23,2162,High,No,Elder,2162,Good,
1285,Male,Dress,Clothing,93,Arkansas,Spring,0,1,1,38,3534,High,Yes,Elder,3534,Good,3.0
1286,Male,Gloves,Accessories,99,North Carolina,Fall,0,1,1,45,4455,High,Yes,Elder,4455,Average,3.0
1287,Male,Gloves,Accessories,49,West Virginia,Winter,0,1,1,44,2156,Medium,Yes,Mid-Age,2156,Good,3.0
1288,Male,Jeans,Clothing,28,Utah,Winter,0,1,1,20,560,Low,No,Young Adult,560,Average,2.0
1289,Male,Belt,Accessories,93,South Dakota,Winter,0,1,1,34,3162,High,Yes,Elder,3162,Good,
1290,Male,Jacket,Outerwear,24,New Hampshire,Fall,0,1,1,10,240,Low,No,Adult,240,Average,4.0
1291,Male,Skirt,Clothing,35,Maryland,Spring,0,1,1,3,105,Low,No,Elder,105,Average,1.0
1292,Male,Sandals,Footwear,68,South Dakota,Spring,0,1,1,23,1564,Medium,No,Elder,1564,Average,3.0
1293,Male,Belt,Accessories,61,Kentucky,Summer,0,1,1,42,2562,Medium,Yes,Adult,2562,Good,1.0
1294,Male,Sweater,Clothing,74,Florida,Fall,0,1,1,30,2220,High,Yes,Young Adult,2220,Good,1.0
1295,Male,Shirt,Clothing,64,Texas,Summer,0,1,1,21,1344,Medium,No,Adult,1344,Good,
1296,Male,Sneakers,Footwear,60,New Mexico,Fall,0,1,1,50,3000,Medium,Yes,Adult,3000,Average,4.0
1297,Male,Jeans,Clothing,29,South Dakota,Spring,0,1,1,16,464,Low,No,Senior,464,Average,
1298,Male,Sandals,Footwear,85,New Jersey,Summer,0,1,1,32,2720,High,Yes,Mid-Age,2720,Good,1.0
1299,Male,Pants,Clothing,81,Indiana,Summer,0,1,1,14,1134,High,No,Adult,1134,Average,3.0
1300,Male,Belt,Accessories,23,Louisiana,Fall,0,1,1,42,966,Low,Yes,Adult,966,Good,
1301,Male,T-shirt,Clothing,100,West Virginia,Spring,0,1,1,47,4700,High,Yes,Elder,4700,Good,
1302,Male,Shirt,Clothing,54,Maine,Fall,0,1,1,21,1134,Medium,No,Mid-Age,1134,Good,4.0
1303,Male,Sneakers,Footwear,25,Idaho,Fall,0,1,1,37,925,Low,Yes,Young Adult,925,Average,2.0
1304,Male,Blouse,Clothing,32,New York,Summer,0,1,1,10,320,Low,No,Adult,320,Average,1.0
1305,Male,Backpack,Accessories,63,Montana,Spring,0,1,1,18,1134,Medium,No,Elder,1134,Good,
1306,Male,Pants,Clothing,56,Mississippi,Spring,0,1,1,2,112,Medium,No,Adult,112,Good,
1307,Male,Sweater,Clothing,33,Alaska,Winter,0,1,1,40,1320,Low,Yes,Senior,1320,Good,1.0
1308,Male,Coat,Outerwear,32,Missouri,Summer,0,1,1,43,1376,Low,Yes,Young Adult,1376,Average,1.0
1309,Male,Dress,Clothing,38,Rhode Island,Summer,0,1,1,14,532,Low,No,Senior,532,Good,
1310,Male,Blouse,Clothing,21,Hawaii,Summer,0,1,1,41,861,Low,Yes,Adult,861,Good,
1311,Male,Hoodie,Clothing,59,South Carolina,Winter,0,1,1,38,2242,Medium,Yes,Mid-Age,2242,Average,
1312,Male,Shoes,Footwear,87,Tennessee,Fall,0,1,1,12,1044,High,No,Adult,1044,Good,1.0
1313,Male,T-shirt,Clothing,79,Missouri,Winter,0,1,1,19,1501,High,No,Elder,1501,Average,2.0
1314,Male,Shoes,Footwear,28,Missouri,Summer,0,1,1,23,644,Low,No,Elder,644,Average,
1315,Male,Boots,Footwear,67,Missouri,Summer,0,1,1,49,3283,Medium,Yes,Mid-Age,3283,Average,1.0
1316,Male,Shorts,Clothing,75,Mississippi,Spring,0,1,1,29,2175,High,Yes,Senior,2175,Good,
1317,Male,Belt,Accessories,32,Arkansas,Spring,0,1,1,14,448,Low,No,Adult,448,Good,
1318,Male,Pants,Clothing,43,Kentucky,Spring,0,1,1,19,817,Low,No,Adult,817,Average,2.0
1319,Male,Shorts,Clothing,93,Connecticut,Spring,0,1,1,19,1767,High,No,Senior,1767,Average,
1320,Male,Sunglasses,Accessories,24,Oklahoma,Spring,0,1,1,48,1152,Low,Yes,Elder,1152,Good,4.0
1321,Male,Hat,Accessories,31,California,Fall,0,1,1,19,589,Low,No,Senior,589,Average,1.0
1322,Male,T-shirt,Clothing,84,Missouri,Winter,0,1,1,45,3780,High,Yes,Senior,3780,Good,
1323,Male,Pants,Clothing,74,Washington,Winter,0,1,1,17,1258,High,No,Young Adult,1258,Good,
1324,Male,Shorts,Clothing,62,New York,Spring,0,1,1,15,930,Medium,No,Senior,930,Good,
1325,Male,Jewelry,Accessories,77,Indiana,Summer,0,1,1,11,847,High,No,Mid-Age,847,Good,3.0
1326,Male,Backpack,Accessories,73,Oregon,Summer,0,1,1,1,73,Medium,No,Adult,73,Average,2.0
1327,Male,Shoes,Footwear,50,Texas,Spring,0,1,1,17,850,Medium,No,Mid-Age,850,Good,2.0
1328,Male,Coat,Outerwear,40,Florida,Winter,0,1,1,37,1480,Low,Yes,Senior,1480,Average,4.0
1329,Male,Sweater,Clothing,97,Rhode Island,Winter,0,1,1,40,3880,High,Yes,Mid-Age,3880,Good,4.0
1330,Male,Gloves,Accessories,63,Texas,Fall,0,1,1,50,3150,Medium,Yes,Elder,3150,Average,
1331,Male,Handbag,Accessories,65,Vermont,Fall,0,1,1,20,1300,Medium,No,Adult,1300,Average,
1332,Male,Socks,Clothing,91,Maryland,Spring,0,1,1,8,728,High,No,Mid-Age,728,Average,
1333,Male,Hoodie,Clothing,60,Alaska,Spring,0,1,1,16,960,Medium,No,Elder,960,Good,
1334,Male,Pants,Clothing,69,Idaho,Winter,0,1,1,9,621,Medium,No,Adult,621,Average,
1335,Male,Coat,Outerwear,52,West Virginia,Spring,0,1,1,12,624,Medium,No,Senior,624,Good,2.0
1336,Male,Boots,Footwear,49,Nevada,Fall,0,1,1,26,1274,Medium,Yes,Senior,1274,Good,4.0
1337,Male,Sneakers,Footwear,85,Oregon,Spring,0,1,1,44,3740,High,Yes,Young Adult,3740,Good,3.0
